id,name,full_name,birth_date,image,source,term,party,area,start_date,end_date,identifier__parlamento
226,Nogueira de Brito,José Luis Nogueira de Brito,1938-01-13,http://app.parlamento.pt/webutils/getimage.aspx?id=226&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=226,6,CDS-PP,Braga,1991-11-04,1995-10-26,226
227,Manuel Cambra,Manuel de Almeida Cambra,1929-07-08,http://app.parlamento.pt/webutils/getimage.aspx?id=227&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=227,6,CDS-PP,Aveiro,1991-11-04,1995-10-26,227
227,Manuel Cambra,Manuel de Almeida Cambra,1929-07-08,http://app.parlamento.pt/webutils/getimage.aspx?id=227&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=227,9,CDS-PP,Aveiro,2002-04-05,2005-03-09,227
228,Manuel Queiró,Manuel Tomás Cortez Rodrigues Queiró,1954-11-12,http://app.parlamento.pt/webutils/getimage.aspx?id=228&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=228,3,CDS,Coimbra,1983-05-31,1985-11-03,228
228,Manuel Queiró,Manuel Tomás Cortez Rodrigues Queiró,1954-11-12,http://app.parlamento.pt/webutils/getimage.aspx?id=228&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=228,4,CDS,Coimbra,1985-11-04,1987-08-12,228
228,Manuel Queiró,Manuel Tomás Cortez Rodrigues Queiró,1954-11-12,http://app.parlamento.pt/webutils/getimage.aspx?id=228&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=228,6,CDS-PP,Porto,1991-11-04,1995-10-26,228
228,Manuel Queiró,Manuel Tomás Cortez Rodrigues Queiró,1954-11-12,http://app.parlamento.pt/webutils/getimage.aspx?id=228&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=228,8,CDS-PP,Porto,1999-10-25,2002-04-04,228
229,Narana Coissoró,Narana Sinai Coissoró,1931-10-03,http://app.parlamento.pt/webutils/getimage.aspx?id=229&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=229,1,CDS,Lisboa,1976-06-03,1980-01-02,229
229,Narana Coissoró,Narana Sinai Coissoró,1931-10-03,http://app.parlamento.pt/webutils/getimage.aspx?id=229&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=229,2,CDS,Lisboa,1980-11-13,1983-05-30,229
229,Narana Coissoró,Narana Sinai Coissoró,1931-10-03,http://app.parlamento.pt/webutils/getimage.aspx?id=229&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=229,3,CDS,Lisboa,1983-05-31,1985-11-03,229
229,Narana Coissoró,Narana Sinai Coissoró,1931-10-03,http://app.parlamento.pt/webutils/getimage.aspx?id=229&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=229,4,CDS,Lisboa,1985-11-04,1987-08-12,229
229,Narana Coissoró,Narana Sinai Coissoró,1931-10-03,http://app.parlamento.pt/webutils/getimage.aspx?id=229&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=229,5,CDS,Lisboa,1987-08-13,1991-11-03,229
229,Narana Coissoró,Narana Sinai Coissoró,1931-10-03,http://app.parlamento.pt/webutils/getimage.aspx?id=229&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=229,6,CDS-PP,Lisboa,1991-11-04,1995-10-26,229
229,Narana Coissoró,Narana Sinai Coissoró,1931-10-03,http://app.parlamento.pt/webutils/getimage.aspx?id=229&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=229,8,CDS-PP,Lisboa,1999-10-25,2002-04-04,229
229,Narana Coissoró,Narana Sinai Coissoró,1931-10-03,http://app.parlamento.pt/webutils/getimage.aspx?id=229&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=229,9,CDS-PP,Setúbal,2002-04-05,2005-03-09,229
230,André Martins,André Valente Martins,1953-06-06,http://app.parlamento.pt/webutils/getimage.aspx?id=230&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=230,5,PEV,Setúbal,1987-08-13,1991-11-03,230
230,André Martins,André Valente Martins,1953-06-06,http://app.parlamento.pt/webutils/getimage.aspx?id=230&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=230,6,PEV,Setúbal,1991-11-04,1995-10-26,230
231,Isabel Castro,Isabel Maria de Almeida e Castro,1954-06-10,http://app.parlamento.pt/webutils/getimage.aspx?id=231&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=231,6,PEV,Lisboa,1991-11-04,1995-10-26,231
231,Isabel Castro,Isabel Maria de Almeida e Castro,1954-06-10,http://app.parlamento.pt/webutils/getimage.aspx?id=231&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=231,7,PEV,Lisboa,1995-10-27,1999-10-24,231
231,Isabel Castro,Isabel Maria de Almeida e Castro,1954-06-10,http://app.parlamento.pt/webutils/getimage.aspx?id=231&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=231,8,PEV,Lisboa,1999-10-25,2002-04-04,231
231,Isabel Castro,Isabel Maria de Almeida e Castro,1954-06-10,http://app.parlamento.pt/webutils/getimage.aspx?id=231&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=231,9,PEV,Lisboa,2002-04-05,2005-03-09,231
232,Manuel Sérgio,Manuel Sérgio Vieira e Cunha,1933-04-20,http://app.parlamento.pt/webutils/getimage.aspx?id=232&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=232,6,PSN,Lisboa,1991-11-04,1995-10-26,232
233,Oliveira e Silva,Alberto Marques de Oliveira e Silva,1924-10-09,http://app.parlamento.pt/webutils/getimage.aspx?id=233&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=233,1,PS,Viana do Castelo,1976-06-03,1980-01-02,233
233,Oliveira e Silva,Alberto Marques de Oliveira e Silva,1924-10-09,http://app.parlamento.pt/webutils/getimage.aspx?id=233&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=233,2,PS,Viana do Castelo,1980-11-13,1983-05-30,233
233,Oliveira e Silva,Alberto Marques de Oliveira e Silva,1924-10-09,http://app.parlamento.pt/webutils/getimage.aspx?id=233&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=233,4,PS,Viana do Castelo,1985-11-04,1987-08-12,233
233,Oliveira e Silva,Alberto Marques de Oliveira e Silva,1924-10-09,http://app.parlamento.pt/webutils/getimage.aspx?id=233&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=233,5,PS,Viana do Castelo,1987-08-13,1991-11-03,233
233,Oliveira e Silva,Alberto Marques de Oliveira e Silva,1924-10-09,http://app.parlamento.pt/webutils/getimage.aspx?id=233&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=233,6,PS,Viana do Castelo,1991-11-04,1995-10-26,233
234,Carlos Candal,Carlos Manuel Natividade da Costa Candal,1938-06-01,http://app.parlamento.pt/webutils/getimage.aspx?id=234&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=234,1,PS,Aveiro,1976-06-03,1980-01-02,234
234,Carlos Candal,Carlos Manuel Natividade da Costa Candal,1938-06-01,http://app.parlamento.pt/webutils/getimage.aspx?id=234&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=234,2,PS,Aveiro,1980-11-13,1983-05-30,234
234,Carlos Candal,Carlos Manuel Natividade da Costa Candal,1938-06-01,http://app.parlamento.pt/webutils/getimage.aspx?id=234&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=234,4,PS,Aveiro,1985-11-04,1987-08-12,234
234,Carlos Candal,Carlos Manuel Natividade da Costa Candal,1938-06-01,http://app.parlamento.pt/webutils/getimage.aspx?id=234&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=234,5,PS,Aveiro,1987-08-13,1991-11-03,234
234,Carlos Candal,Carlos Manuel Natividade da Costa Candal,1938-06-01,http://app.parlamento.pt/webutils/getimage.aspx?id=234&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=234,6,PS,Aveiro,1991-11-04,1995-10-26,234
235,Manuel Alegre,Manuel Alegre de Melo Duarte,1936-05-12,http://app.parlamento.pt/webutils/getimage.aspx?id=235&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=235,1,PS,Coimbra,1976-06-03,1980-01-02,235
235,Manuel Alegre,Manuel Alegre de Melo Duarte,1936-05-12,http://app.parlamento.pt/webutils/getimage.aspx?id=235&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=235,2,PS,Coimbra,1980-11-13,1983-05-30,235
235,Manuel Alegre,Manuel Alegre de Melo Duarte,1936-05-12,http://app.parlamento.pt/webutils/getimage.aspx?id=235&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=235,3,PS,Coimbra,1983-05-31,1985-11-03,235
235,Manuel Alegre,Manuel Alegre de Melo Duarte,1936-05-12,http://app.parlamento.pt/webutils/getimage.aspx?id=235&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=235,4,PS,Coimbra,1985-11-04,1987-08-12,235
235,Manuel Alegre,Manuel Alegre de Melo Duarte,1936-05-12,http://app.parlamento.pt/webutils/getimage.aspx?id=235&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=235,5,PS,Coimbra,1987-08-13,1991-11-03,235
235,Manuel Alegre,Manuel Alegre de Melo Duarte,1936-05-12,http://app.parlamento.pt/webutils/getimage.aspx?id=235&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=235,6,PS,Coimbra,1991-11-04,1995-10-26,235
235,Manuel Alegre,Manuel Alegre de Melo Duarte,1936-05-12,http://app.parlamento.pt/webutils/getimage.aspx?id=235&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=235,7,PS,Coimbra,1995-10-27,1999-10-24,235
235,Manuel Alegre,Manuel Alegre de Melo Duarte,1936-05-12,http://app.parlamento.pt/webutils/getimage.aspx?id=235&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=235,8,PS,Coimbra,1999-10-25,2002-04-04,235
235,Manuel Alegre,Manuel Alegre de Melo Duarte,1936-05-12,http://app.parlamento.pt/webutils/getimage.aspx?id=235&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=235,9,PS,Lisboa,2002-04-05,2005-03-09,235
235,Manuel Alegre,Manuel Alegre de Melo Duarte,1936-05-12,http://app.parlamento.pt/webutils/getimage.aspx?id=235&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=235,10,PS,Lisboa,2005-03-10,2009-10-14,235
236,Carlos Carvalhas,Carlos Alberto do Vale Gomes Carvalhas,1941-11-09,http://app.parlamento.pt/webutils/getimage.aspx?id=236&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=236,1,PCP,Lisboa,1976-06-03,1980-01-02,236
236,Carlos Carvalhas,Carlos Alberto do Vale Gomes Carvalhas,1941-11-09,http://app.parlamento.pt/webutils/getimage.aspx?id=236&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=236,3,PCP,Lisboa,1983-05-31,1985-11-03,236
236,Carlos Carvalhas,Carlos Alberto do Vale Gomes Carvalhas,1941-11-09,http://app.parlamento.pt/webutils/getimage.aspx?id=236&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=236,4,PCP,Lisboa,1985-11-04,1987-08-12,236
236,Carlos Carvalhas,Carlos Alberto do Vale Gomes Carvalhas,1941-11-09,http://app.parlamento.pt/webutils/getimage.aspx?id=236&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=236,5,PCP,Lisboa,1987-08-13,1991-11-03,236
236,Carlos Carvalhas,Carlos Alberto do Vale Gomes Carvalhas,1941-11-09,http://app.parlamento.pt/webutils/getimage.aspx?id=236&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=236,6,PCP,Lisboa,1991-11-04,1995-10-26,236
236,Carlos Carvalhas,Carlos Alberto do Vale Gomes Carvalhas,1941-11-09,http://app.parlamento.pt/webutils/getimage.aspx?id=236&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=236,7,PCP,Lisboa,1995-10-27,1999-10-24,236
236,Carlos Carvalhas,Carlos Alberto do Vale Gomes Carvalhas,1941-11-09,http://app.parlamento.pt/webutils/getimage.aspx?id=236&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=236,8,PCP,Lisboa,1999-10-25,2002-04-04,236
236,Carlos Carvalhas,Carlos Alberto do Vale Gomes Carvalhas,1941-11-09,http://app.parlamento.pt/webutils/getimage.aspx?id=236&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=236,9,PCP,Lisboa,2002-04-05,2005-03-09,236
237,Cardoso Ferreira,Fernando Manuel Alves Cardoso Ferreira,1948-01-14,http://app.parlamento.pt/webutils/getimage.aspx?id=237&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=237,1,PSD,Setúbal,1976-06-03,1980-01-02,237
237,Cardoso Ferreira,Fernando Manuel Alves Cardoso Ferreira,1948-01-14,http://app.parlamento.pt/webutils/getimage.aspx?id=237&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=237,2,PSD,Setúbal,1980-11-13,1983-05-30,237
237,Cardoso Ferreira,Fernando Manuel Alves Cardoso Ferreira,1948-01-14,http://app.parlamento.pt/webutils/getimage.aspx?id=237&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=237,3,PSD,Setúbal,1983-05-31,1985-11-03,237
237,Cardoso Ferreira,Fernando Manuel Alves Cardoso Ferreira,1948-01-14,http://app.parlamento.pt/webutils/getimage.aspx?id=237&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=237,4,PSD,Setúbal,1985-11-04,1987-08-12,237
237,Cardoso Ferreira,Fernando Manuel Alves Cardoso Ferreira,1948-01-14,http://app.parlamento.pt/webutils/getimage.aspx?id=237&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=237,5,PSD,Setúbal,1987-08-13,1991-11-03,237
237,Cardoso Ferreira,Fernando Manuel Alves Cardoso Ferreira,1948-01-14,http://app.parlamento.pt/webutils/getimage.aspx?id=237&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=237,6,PSD,Setúbal,1991-11-04,1995-10-26,237
237,Cardoso Ferreira,Fernando Manuel Alves Cardoso Ferreira,1948-01-14,http://app.parlamento.pt/webutils/getimage.aspx?id=237&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=237,7,PSD,Setúbal,1995-10-27,1999-10-24,237
238,Carvalho Martins,Antonio de Carvalho Martins,1953-09-01,http://app.parlamento.pt/webutils/getimage.aspx?id=238&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=238,5,PSD,Viana do Castelo,1987-08-13,1991-11-03,238
238,Carvalho Martins,Antonio de Carvalho Martins,1953-09-01,http://app.parlamento.pt/webutils/getimage.aspx?id=238&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=238,6,PSD,Viana do Castelo,1991-11-04,1995-10-26,238
238,Carvalho Martins,Antonio de Carvalho Martins,1953-09-01,http://app.parlamento.pt/webutils/getimage.aspx?id=238&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=238,7,PSD,Viana do Castelo,1995-10-27,1999-10-24,238
238,Carvalho Martins,Antonio de Carvalho Martins,1953-09-01,http://app.parlamento.pt/webutils/getimage.aspx?id=238&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=238,8,PSD,Viana do Castelo,1999-10-25,2002-04-04,238
239,António Afonso,António dos Santos Pires Afonso,1954-08-19,http://app.parlamento.pt/webutils/getimage.aspx?id=239&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=239,6,PSD,Bragança,1991-11-04,1995-10-26,239
239,António Afonso,António dos Santos Pires Afonso,1954-08-19,http://app.parlamento.pt/webutils/getimage.aspx?id=239&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=239,7,PSD,Bragança,1995-10-27,1999-10-24,239
240,Ribau Esteves,José Agostinho Ribau Esteves,1966-10-21,http://app.parlamento.pt/webutils/getimage.aspx?id=240&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=240,6,PSD,Aveiro,1991-11-04,1995-10-26,240
246,Hermínio Loureiro,Hermínio José Sobral Loureiro Gonçalves,1965-12-30,http://app.parlamento.pt/webutils/getimage.aspx?id=246&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=246,7,PSD,Aveiro,1995-10-27,1999-10-24,246
246,Hermínio Loureiro,Hermínio José Sobral Loureiro Gonçalves,1965-12-30,http://app.parlamento.pt/webutils/getimage.aspx?id=246&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=246,8,PSD,Aveiro,1999-10-25,2002-04-04,246
246,Hermínio Loureiro,Hermínio José Sobral Loureiro Gonçalves,1965-12-30,http://app.parlamento.pt/webutils/getimage.aspx?id=246&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=246,9,PSD,Aveiro,2002-04-05,2005-03-09,246
246,Hermínio Loureiro,Hermínio José Sobral Loureiro Gonçalves,1965-12-30,http://app.parlamento.pt/webutils/getimage.aspx?id=246&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=246,10,PSD,Aveiro,2005-03-10,2009-10-14,246
248,Elias da Costa,Jose Manuel Alves Elias da Costa,1952-10-13,http://app.parlamento.pt/webutils/getimage.aspx?id=248&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=248,6,PSD,Aveiro,1991-11-04,1995-10-26,248
249,Mendes Bota,José Mendes Bota,1955-08-04,http://app.parlamento.pt/webutils/getimage.aspx?id=249&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=249,3,PSD,Faro,1983-05-31,1985-11-03,249
249,Mendes Bota,José Mendes Bota,1955-08-04,http://app.parlamento.pt/webutils/getimage.aspx?id=249&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=249,4,PSD,Faro,1985-11-04,1987-08-12,249
249,Mendes Bota,José Mendes Bota,1955-08-04,http://app.parlamento.pt/webutils/getimage.aspx?id=249&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=249,5,PSD,Faro,1987-08-13,1991-11-03,249
249,Mendes Bota,José Mendes Bota,1955-08-04,http://app.parlamento.pt/webutils/getimage.aspx?id=249&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=249,6,PSD,Beja,1991-11-04,1995-10-26,249
249,Mendes Bota,José Mendes Bota,1955-08-04,http://app.parlamento.pt/webutils/getimage.aspx?id=249&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=249,7,PSD,Faro,1995-10-27,1999-10-24,249
249,Mendes Bota,José Mendes Bota,1955-08-04,http://app.parlamento.pt/webutils/getimage.aspx?id=249&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=249,10,PSD,Faro,2005-03-10,2009-10-14,249
249,Mendes Bota,José Mendes Bota,1955-08-04,http://app.parlamento.pt/webutils/getimage.aspx?id=249&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=249,11,PSD,Faro,2009-10-15,2011-06-19,249
249,Mendes Bota,José Mendes Bota,1955-08-04,http://app.parlamento.pt/webutils/getimage.aspx?id=249&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=249,12,PSD,Faro,2011-06-20,2015-10-22,249
252,Amilcar Bengla Mourão,Amilcar António Bengla Mourão,,http://app.parlamento.pt/webutils/getimage.aspx?id=252&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=252,7,PSD,Beja,1995-10-27,1999-10-24,252
256,Eurico de Melo,Eurico Silva Teixeira de Melo,1925-09-28,http://app.parlamento.pt/webutils/getimage.aspx?id=256&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=256,4,PSD,Braga,1985-11-04,1987-08-12,256
256,Eurico de Melo,Eurico Silva Teixeira de Melo,1925-09-28,http://app.parlamento.pt/webutils/getimage.aspx?id=256&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=256,5,PSD,Braga,1987-08-13,1991-11-03,256
256,Eurico de Melo,Eurico Silva Teixeira de Melo,1925-09-28,http://app.parlamento.pt/webutils/getimage.aspx?id=256&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=256,6,PSD,Braga,1991-11-04,1995-10-26,256
257,Isabel Mota,Isabel Maria Lucena Vasconcelos Cruz de Almeida Mota,,http://app.parlamento.pt/webutils/getimage.aspx?id=257&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=257,6,PSD,Braga,1991-11-04,1995-10-26,257
258,Marques Mendes,Antonio Joaquim Bastos Marques Mendes,1934-03-30,http://app.parlamento.pt/webutils/getimage.aspx?id=258&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=258,1,PSD,Braga,1976-06-03,1980-01-02,258
258,Marques Mendes,Antonio Joaquim Bastos Marques Mendes,1934-03-30,http://app.parlamento.pt/webutils/getimage.aspx?id=258&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=258,3,PSD,Braga,1983-05-31,1985-11-03,258
258,Marques Mendes,Antonio Joaquim Bastos Marques Mendes,1934-03-30,http://app.parlamento.pt/webutils/getimage.aspx?id=258&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=258,4,PSD,Braga,1985-11-04,1987-08-12,258
258,Marques Mendes,Antonio Joaquim Bastos Marques Mendes,1934-03-30,http://app.parlamento.pt/webutils/getimage.aspx?id=258&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=258,5,PSD,Braga,1987-08-13,1991-11-03,258
258,Marques Mendes,Antonio Joaquim Bastos Marques Mendes,1934-03-30,http://app.parlamento.pt/webutils/getimage.aspx?id=258&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=258,6,PSD,Braga,1991-11-04,1995-10-26,258
